시도명,시군구 명,행정동명,내외국인 구분,비율,순위
서울특별시,금천구,독산4동,내국인,61.78,1
서울특별시,광진구,화양동,내국인,60.54,2
서울특별시,용산구,이태원1동,내국인,59.74,3
서울특별시,강북구,수유3동,내국인,59.61,4
서울특별시,관악구,신림동,내국인,59.61,5
서울특별시,은평구,갈현1동,내국인,59.2,6
서울특별시,송파구,방이2동,내국인,57.48,7
서울특별시,강서구,화곡6동,내국인,56.13,8
서울특별시,서초구,방배2동,내국인,56.02,9
서울특별시,중랑구,상봉2동,내국인,55.82,10
서울특별시,광진구,능동,내국인,55.61,11
서울특별시,관악구,서원동,내국인,55.37,12
서울특별시,중랑구,면목3.8동,내국인,55.04,13
서울특별시,용산구,용산2가동,내국인,55.0,14
서울특별시,은평구,갈현2동,내국인,54.76,15
서울특별시,송파구,잠실본동,내국인,54.05,16
서울특별시,광진구,구의1동,내국인,54.02,17
서울특별시,강동구,천호3동,내국인,53.82,18
서울특별시,강서구,화곡1동,내국인,53.55,19
서울특별시,성동구,사근동,내국인,53.51,20
서울특별시,강서구,화곡4동,내국인,53.03,21
서울특별시,관악구,조원동,내국인,52.62,22
서울특별시,강남구,청담동,내국인,51.92,23
서울특별시,은평구,응암3동,내국인,51.81,24
서울특별시,성동구,왕십리도선동,내국인,51.78,25
서울특별시,강동구,성내2동,내국인,51.38,26
서울특별시,성동구,금호4가동,내국인,51.1,27
서울특별시,성북구,동선동,내국인,50.61,28
서울특별시,중랑구,중화2동,내국인,50.56,29
서울특별시,동대문구,이문2동,내국인,50.44,30
서울특별시,성북구,석관동,내국인,50.38,31
서울특별시,노원구,월계1동,내국인,50.36,32
서울특별시,송파구,거여1동,내국인,50.36,33
서울특별시,마포구,도화동,내국인,50.29,34
서울특별시,중랑구,면목2동,내국인,50.23,35
서울특별시,관악구,낙성대동,내국인,50.17,36
서울특별시,동작구,사당1동,내국인,50.13,37
서울특별시,중랑구,면목본동,내국인,50.02,38
서울특별시,구로구,오류1동,내국인,49.97,39
서울특별시,중랑구,중화1동,내국인,49.7,40
서울특별시,도봉구,창3동,내국인,49.36,41
서울특별시,관악구,신사동,내국인,49.23,42
서울특별시,영등포구,대림3동,내국인,49.09,43
서울특별시,강서구,화곡3동,내국인,49.07,44
서울특별시,성북구,장위1동,내국인,49.05,45
서울특별시,영등포구,당산2동,내국인,48.87,46
서울특별시,동대문구,장안1동,내국인,48.81,47
서울특별시,금천구,시흥4동,내국인,48.78,48
서울특별시,양천구,목2동,내국인,48.61,49
서울특별시,광진구,자양4동,내국인,48.55,50
서울특별시,노원구,중계4동,내국인,48.52,51
서울특별시,성북구,장위2동,내국인,48.34,52
서울특별시,은평구,역촌동,내국인,48.31,53
서울특별시,서초구,서초4동,내국인,48.18,54
서울특별시,광진구,중곡1동,내국인,47.9,55
서울특별시,중랑구,면목4동,내국인,47.88,56
서울특별시,용산구,이태원2동,내국인,47.87,57
서울특별시,성동구,마장동,내국인,47.84,58
서울특별시,금천구,독산2동,내국인,47.83,59
서울특별시,강서구,화곡8동,내국인,47.72,60
서울특별시,중랑구,묵2동,내국인,47.61,61
서울특별시,양천구,신월7동,내국인,47.56,62
서울특별시,강동구,길동,내국인,47.53,63
서울특별시,양천구,신정4동,내국인,47.52,64
서울특별시,마포구,합정동,내국인,47.44,65
서울특별시,강서구,화곡본동,내국인,47.43,66
서울특별시,관악구,신원동,내국인,47.29,67
서울특별시,구로구,개봉3동,내국인,47.25,68
서울특별시,도봉구,창1동,내국인,47.21,69
서울특별시,금천구,독산3동,내국인,47.11,70
서울특별시,구로구,개봉1동,내국인,47.02,71
서울특별시,중구,신당동,내국인,46.96,72
서울특별시,강북구,미아동,내국인,46.91,73
서울특별시,구로구,가리봉동,내국인,46.89,74
서울특별시,양천구,신월1동,내국인,46.86,75
서울특별시,관악구,남현동,내국인,46.68,76
서울특별시,강서구,가양1동,내국인,46.5,77
서울특별시,은평구,신사1동,내국인,46.5,78
서울특별시,동대문구,휘경1동,내국인,46.48,79
서울특별시,중구,신당5동,내국인,46.36,80
서울특별시,용산구,보광동,내국인,46.24,81
서울특별시,광진구,중곡3동,내국인,45.98,82
서울특별시,강북구,수유2동,내국인,45.96,83
서울특별시,마포구,서교동,내국인,45.93,84
서울특별시,노원구,공릉1동,내국인,45.69,85
서울특별시,관악구,중앙동,내국인,45.66,86
서울특별시,강남구,논현1동,내국인,45.54,87
서울특별시,마포구,서강동,내국인,45.32,88
서울특별시,양천구,신월4동,내국인,45.19,89
서울특별시,동대문구,회기동,내국인,45.12,90
서울특별시,영등포구,대림2동,내국인,45.11,91
서울특별시,성북구,삼선동,내국인,45.09,92
서울특별시,노원구,상계5동,내국인,44.86,93
서울특별시,성동구,왕십리2동,내국인,44.78,94
서울특별시,광진구,자양2동,내국인,44.61,95
서울특별시,용산구,용문동,내국인,44.61,96
서울특별시,성북구,정릉3동,내국인,44.43,97
서울특별시,광진구,중곡2동,내국인,44.37,98
서울특별시,도봉구,쌍문3동,내국인,44.37,99
서울특별시,강남구,일원1동,내국인,44.29,100
서울특별시,금천구,시흥5동,내국인,44.27,101
서울특별시,종로구,창신2동,내국인,44.2,102
서울특별시,동작구,사당4동,내국인,44.19,103
서울특별시,은평구,녹번동,내국인,44.01,104
서울특별시,구로구,고척2동,내국인,43.87,105
서울특별시,강동구,암사1동,내국인,43.72,106
서울특별시,강북구,번1동,내국인,43.69,107
서울특별시,중랑구,망우3동,내국인,43.67,108
서울특별시,동작구,노량진2동,내국인,43.44,109
서울특별시,관악구,은천동,내국인,43.41,110
서울특별시,광진구,군자동,내국인,43.32,111
서울특별시,송파구,석촌동,내국인,43.29,112
서울특별시,양천구,신정1동,내국인,43.27,113
서울특별시,노원구,상계3.4동,내국인,43.24,114
서울특별시,도봉구,창2동,내국인,43.23,115
서울특별시,마포구,연남동,내국인,43.12,116
서울특별시,마포구,용강동,내국인,43.11,117
서울특별시,송파구,풍납1동,내국인,43.09,118
서울특별시,중구,을지로동,내국인,43.05,119
서울특별시,서대문구,북가좌2동,내국인,43.01,120
서울특별시,중구,다산동,내국인,43.01,121
서울특별시,마포구,망원2동,내국인,42.98,122
서울특별시,영등포구,신길6동,내국인,42.9,123
서울특별시,성동구,용답동,내국인,42.88,124
서울특별시,송파구,삼전동,내국인,42.82,125
서울특별시,중랑구,신내1동,내국인,42.37,126
서울특별시,성동구,송정동,내국인,42.37,127
서울특별시,영등포구,당산1동,내국인,42.2,128
서울특별시,중구,중림동,내국인,42.19,129
서울특별시,용산구,한남동,내국인,42.1,130
서울특별시,도봉구,도봉2동,내국인,42.08,131
서울특별시,영등포구,신길1동,내국인,42.02,132
서울특별시,강동구,암사2동,내국인,41.96,133
서울특별시,구로구,구로4동,내국인,41.81,134
서울특별시,강서구,등촌2동,내국인,41.79,135
서울특별시,강북구,송천동,내국인,41.71,136
서울특별시,노원구,하계2동,내국인,41.66,137
서울특별시,구로구,수궁동,내국인,41.59,138
서울특별시,동대문구,답십리1동,내국인,41.58,139
서울특별시,성북구,종암동,내국인,41.49,140
서울특별시,중구,청구동,내국인,41.44,141
서울특별시,관악구,행운동,내국인,41.41,142
서울특별시,중랑구,묵1동,내국인,41.1,143
서울특별시,동대문구,답십리2동,내국인,41.03,144
서울특별시,영등포구,도림동,내국인,41.01,145
서울특별시,강남구,논현2동,내국인,40.95,146
서울특별시,송파구,송파1동,내국인,40.92,147
서울특별시,은평구,신사2동,내국인,40.88,148
서울특별시,강동구,둔촌1동,내국인,40.85,149
서울특별시,관악구,청룡동,내국인,40.78,150
서울특별시,관악구,서림동,내국인,40.78,151
서울특별시,관악구,난곡동,내국인,40.74,152
서울특별시,강북구,번2동,내국인,40.74,153
서울특별시,양천구,목3동,내국인,40.72,154
서울특별시,동작구,상도4동,내국인,40.68,155
서울특별시,양천구,목4동,내국인,40.67,156
서울특별시,성북구,보문동,내국인,40.63,157
서울특별시,서대문구,홍제3동,내국인,40.62,158
서울특별시,금천구,시흥1동,내국인,40.55,159
서울특별시,성북구,정릉2동,내국인,40.49,160
서울특별시,송파구,마천1동,내국인,40.4,161
서울특별시,강동구,성내3동,내국인,40.32,162
서울특별시,양천구,신월2동,내국인,40.13,163
서울특별시,도봉구,쌍문2동,내국인,40.04,164
서울특별시,동작구,상도3동,내국인,40.04,165
서울특별시,양천구,신월3동,내국인,40.04,166
서울특별시,중구,약수동,내국인,39.99,167
서울특별시,강북구,삼각산동,내국인,39.85,168
서울특별시,종로구,혜화동,내국인,39.82,169
서울특별시,송파구,가락본동,내국인,39.79,170
서울특별시,강서구,화곡2동,내국인,39.75,171
서울특별시,광진구,중곡4동,내국인,39.52,172
서울특별시,성북구,정릉1동,내국인,39.46,173
서울특별시,양천구,신월6동,내국인,39.45,174
서울특별시,성동구,금호1가동,내국인,39.44,175
서울특별시,은평구,응암2동,내국인,39.43,176
서울특별시,동작구,노량진1동,내국인,39.3,177
서울특별시,관악구,인헌동,내국인,39.26,178
서울특별시,마포구,망원1동,내국인,39.23,179
서울특별시,은평구,증산동,내국인,38.95,180
서울특별시,강북구,인수동,내국인,38.94,181
서울특별시,서대문구,홍제2동,내국인,38.84,182
서울특별시,동작구,사당2동,내국인,38.83,183
서울특별시,동작구,사당3동,내국인,38.77,184
서울특별시,서대문구,홍은1동,내국인,38.77,185
서울특별시,서대문구,천연동,내국인,38.68,186
서울특별시,동작구,상도1동,내국인,38.66,187
서울특별시,중랑구,면목7동,내국인,38.64,188
서울특별시,종로구,종로1.2.3.4가동,내국인,38.63,189
서울특별시,서대문구,남가좌2동,내국인,38.6,190
서울특별시,서대문구,홍제1동,내국인,38.52,191
서울특별시,노원구,상계1동,내국인,38.51,192
서울특별시,송파구,방이1동,내국인,38.5,193
서울특별시,구로구,구로3동,내국인,38.49,194
서울특별시,마포구,성산1동,내국인,38.37,195
서울특별시,성북구,정릉4동,내국인,38.37,196
서울특별시,영등포구,신길3동,내국인,38.37,197
서울특별시,은평구,불광2동,내국인,38.24,198
서울특별시,성동구,금호2.3가동,내국인,38.18,199
서울특별시,도봉구,방학2동,내국인,38.14,200
서울특별시,송파구,마천2동,내국인,38.07,201
서울특별시,구로구,개봉2동,내국인,38.05,202
서울특별시,송파구,거여2동,내국인,38.04,203
서울특별시,동작구,신대방1동,내국인,38.03,204
서울특별시,광진구,구의2동,내국인,37.96,205
서울특별시,구로구,구로1동,내국인,37.94,206
서울특별시,동대문구,장안2동,내국인,37.89,207
서울특별시,도봉구,쌍문4동,내국인,37.79,208
서울특별시,강동구,명일1동,내국인,37.71,209
서울특별시,성동구,응봉동,내국인,37.57,210
서울특별시,서대문구,남가좌1동,내국인,37.55,211
서울특별시,강남구,역삼1동,내국인,37.47,212
서울특별시,서초구,방배본동,내국인,37.42,213
서울특별시,광진구,자양1동,내국인,37.38,214
서울특별시,종로구,창신3동,내국인,37.3,215
서울특별시,중구,동화동,내국인,37.17,216
서울특별시,동작구,사당5동,내국인,37.15,217
서울특별시,동대문구,휘경2동,내국인,37.03,218
서울특별시,영등포구,대림1동,내국인,36.78,219
서울특별시,중랑구,망우본동,내국인,36.76,220
서울특별시,관악구,난향동,내국인,36.66,221
서울특별시,동작구,대방동,내국인,36.53,222
서울특별시,영등포구,신길4동,내국인,36.46,223
서울특별시,노원구,공릉2동,내국인,36.33,224
서울특별시,동작구,상도2동,내국인,36.25,225
서울특별시,용산구,원효로1동,내국인,36.17,226
서울특별시,마포구,염리동,내국인,36.09,227
서울특별시,용산구,후암동,내국인,36.03,228
서울특별시,구로구,오류2동,내국인,36.02,229
서울특별시,서초구,잠원동,내국인,35.97,230
서울특별시,영등포구,신길7동,내국인,35.95,231
서울특별시,강남구,개포2동,내국인,35.91,232
서울특별시,영등포구,신길5동,내국인,35.9,233
서울특별시,용산구,남영동,내국인,35.84,234
서울특별시,강동구,상일1동,내국인,35.53,235
서울특별시,강서구,방화3동,내국인,35.53,236
서울특별시,동대문구,이문1동,내국인,35.51,237
서울특별시,종로구,숭인2동,내국인,35.43,238
서울특별시,서초구,방배1동,내국인,35.41,239
서울특별시,성북구,월곡2동,내국인,35.36,240
서울특별시,성북구,돈암1동,내국인,35.26,241
서울특별시,서대문구,북가좌1동,내국인,35.11,242
서울특별시,은평구,구산동,내국인,35.04,243
서울특별시,강남구,개포4동,내국인,34.9,244
서울특별시,강서구,염창동,내국인,34.89,245
서울특별시,성북구,월곡1동,내국인,34.7,246
서울특별시,은평구,불광1동,내국인,34.66,247
서울특별시,강북구,송중동,내국인,34.65,248
서울특별시,강동구,고덕1동,내국인,34.61,249
서울특별시,송파구,오금동,내국인,34.59,250
서울특별시,서초구,서초3동,내국인,34.57,251
서울특별시,마포구,공덕동,내국인,34.46,252
서울특별시,강서구,방화1동,내국인,34.45,253
서울특별시,노원구,상계8동,내국인,34.25,254
서울특별시,양천구,신정2동,내국인,34.2,255
서울특별시,동대문구,청량리동,내국인,34.18,256
서울특별시,서대문구,북아현동,내국인,34.13,257
서울특별시,동작구,흑석동,내국인,34.05,258
서울특별시,송파구,가락2동,내국인,34.04,259
서울특별시,동대문구,용신동,내국인,33.78,260
서울특별시,용산구,청파동,내국인,33.78,261
서울특별시,도봉구,방학3동,내국인,33.78,262
서울특별시,용산구,이촌2동,내국인,33.76,263
서울특별시,영등포구,문래동,내국인,33.69,264
서울특별시,도봉구,창5동,내국인,33.68,265
서울특별시,노원구,상계10동,내국인,33.68,266
서울특별시,강서구,우장산동,내국인,33.48,267
서울특별시,송파구,문정1동,내국인,33.48,268
서울특별시,용산구,이촌1동,내국인,33.45,269
서울특별시,서초구,양재1동,내국인,33.34,270
서울특별시,서대문구,홍은2동,내국인,33.21,271
서울특별시,강동구,강일동,내국인,33.19,272
서울특별시,성북구,길음1동,내국인,33.18,273
서울특별시,서초구,반포1동,내국인,33.1,274
서울특별시,동대문구,전농2동,내국인,33.06,275
서울특별시,강북구,삼양동,내국인,33.04,276
서울특별시,관악구,삼성동,내국인,33.02,277
서울특별시,노원구,월계2동,내국인,32.99,278
서울특별시,성동구,행당1동,내국인,32.86,279
서울특별시,노원구,상계6.7동,내국인,32.83,280
