시도명,시군구명,행정동명,내외국인 구분,전체 대비 야간관광 방문객 수 비율,순위
서울특별시,은평구,갈현1동,내국인,53.4,1
서울특별시,중구,신당5동,내국인,53.34,2
서울특별시,용산구,이태원1동,내국인,52.99,3
서울특별시,관악구,서림동,내국인,50.55,4
서울특별시,관악구,청림동,내국인,50.46,5
서울특별시,은평구,응암2동,내국인,50.27,6
서울특별시,강동구,천호3동,내국인,49.83,7
서울특별시,은평구,갈현2동,내국인,49.49,8
서울특별시,은평구,신사1동,내국인,49.43,9
서울특별시,구로구,가리봉동,내국인,49.43,10
서울특별시,동작구,상도4동,내국인,49.42,11
서울특별시,용산구,용문동,내국인,49.42,12
서울특별시,관악구,중앙동,내국인,48.92,13
서울특별시,서대문구,북가좌1동,내국인,48.83,14
서울특별시,성동구,왕십리2동,내국인,48.83,15
서울특별시,관악구,보라매동,내국인,48.78,16
서울특별시,성동구,행당2동,내국인,48.55,17
서울특별시,강북구,삼각산동,내국인,48.32,18
서울특별시,관악구,성현동,내국인,48.08,19
서울특별시,동작구,사당4동,내국인,47.82,20
서울특별시,강서구,화곡3동,내국인,47.74,21
서울특별시,중랑구,면목본동,내국인,47.59,22
서울특별시,송파구,삼전동,내국인,47.48,23
서울특별시,강서구,화곡4동,내국인,47.43,24
서울특별시,송파구,거여2동,내국인,47.31,25
서울특별시,은평구,불광2동,내국인,47.06,26
서울특별시,송파구,마천1동,내국인,46.86,27
서울특별시,동작구,사당1동,내국인,46.84,28
서울특별시,중랑구,상봉2동,내국인,46.82,29
서울특별시,은평구,신사2동,내국인,46.79,30
서울특별시,송파구,거여1동,내국인,46.76,31
서울특별시,금천구,독산2동,내국인,46.64,32
서울특별시,강북구,송중동,내국인,46.35,33
서울특별시,강서구,등촌2동,내국인,46.1,34
서울특별시,영등포구,신길6동,내국인,46.08,35
서울특별시,영등포구,신길3동,내국인,46.08,36
서울특별시,송파구,장지동,내국인,46.05,37
서울특별시,관악구,청룡동,내국인,45.93,38
서울특별시,강서구,화곡1동,내국인,45.78,39
서울특별시,서대문구,남가좌2동,내국인,45.76,40
서울특별시,마포구,서교동,내국인,45.36,41
서울특별시,강서구,화곡2동,내국인,45.34,42
서울특별시,구로구,고척1동,내국인,45.25,43
서울특별시,은평구,응암1동,내국인,45.2,44
서울특별시,강동구,명일1동,내국인,45.12,45
서울특별시,강북구,삼양동,내국인,45.07,46
서울특별시,관악구,난향동,내국인,45.02,47
서울특별시,관악구,서원동,내국인,45.01,48
서울특별시,광진구,화양동,내국인,44.89,49
서울특별시,송파구,잠실본동,내국인,44.87,50
서울특별시,양천구,신월4동,내국인,44.81,51
서울특별시,관악구,행운동,내국인,44.69,52
서울특별시,송파구,위례동,내국인,44.68,53
서울특별시,서대문구,북가좌2동,내국인,43.99,54
서울특별시,양천구,목4동,내국인,43.97,55
서울특별시,관악구,낙성대동,내국인,43.83,56
서울특별시,은평구,응암3동,내국인,43.82,57
서울특별시,동작구,사당3동,내국인,43.69,58
서울특별시,관악구,신원동,내국인,43.54,59
서울특별시,강서구,등촌1동,내국인,43.53,60
서울특별시,송파구,방이2동,내국인,43.5,61
서울특별시,영등포구,신길5동,내국인,43.41,62
서울특별시,관악구,은천동,내국인,43.32,63
서울특별시,강서구,화곡본동,내국인,43.17,64
서울특별시,강동구,상일2동,내국인,43.06,65
서울특별시,강서구,우장산동,내국인,43.04,66
서울특별시,양천구,신월2동,내국인,42.99,67
서울특별시,양천구,신정4동,내국인,42.95,68
서울특별시,금천구,독산4동,내국인,42.91,69
서울특별시,강서구,화곡6동,내국인,42.8,70
서울특별시,동작구,상도2동,내국인,42.61,71
서울특별시,동작구,상도3동,내국인,42.58,72
서울특별시,성동구,금호2.3가동,내국인,42.54,73
서울특별시,광진구,중곡2동,내국인,42.11,74
서울특별시,강북구,수유3동,내국인,42.05,75
서울특별시,동작구,상도1동,내국인,42.03,76
서울특별시,양천구,목3동,내국인,41.82,77
서울특별시,관악구,신림동,내국인,41.81,78
서울특별시,송파구,가락2동,내국인,41.72,79
서울특별시,동대문구,답십리2동,내국인,41.64,80
서울특별시,은평구,역촌동,내국인,41.62,81
서울특별시,성동구,송정동,내국인,41.51,82
서울특별시,강동구,상일1동,내국인,41.45,83
서울특별시,관악구,인헌동,내국인,41.43,84
서울특별시,성동구,왕십리도선동,내국인,41.25,85
서울특별시,동작구,사당5동,내국인,40.97,86
서울특별시,동대문구,휘경1동,내국인,40.96,87
서울특별시,금천구,시흥4동,내국인,40.82,88
서울특별시,노원구,상계9동,내국인,40.6,89
서울특별시,송파구,문정1동,내국인,40.56,90
서울특별시,성북구,돈암2동,내국인,40.54,91
서울특별시,성동구,금호1가동,내국인,40.48,92
서울특별시,구로구,고척2동,내국인,40.45,93
서울특별시,도봉구,창1동,내국인,40.42,94
서울특별시,영등포구,신길7동,내국인,40.41,95
서울특별시,송파구,석촌동,내국인,40.4,96
서울특별시,강동구,천호1동,내국인,40.39,97
서울특별시,은평구,증산동,내국인,40.36,98
서울특별시,중구,동화동,내국인,40.32,99
서울특별시,도봉구,쌍문3동,내국인,40.31,100
서울특별시,관악구,난곡동,내국인,40.29,101
서울특별시,성북구,동선동,내국인,40.27,102
서울특별시,마포구,서강동,내국인,40.21,103
서울특별시,관악구,미성동,내국인,40.02,104
서울특별시,성북구,석관동,내국인,39.98,105
서울특별시,성북구,길음1동,내국인,39.96,106
서울특별시,중구,신당동,내국인,39.85,107
서울특별시,강동구,성내2동,내국인,39.72,108
서울특별시,노원구,상계2동,내국인,39.7,109
서울특별시,영등포구,신길4동,내국인,39.7,110
서울특별시,관악구,남현동,내국인,39.69,111
서울특별시,종로구,창신2동,내국인,39.68,112
서울특별시,성북구,길음2동,내국인,39.53,113
서울특별시,은평구,대조동,내국인,39.5,114
서울특별시,구로구,개봉3동,내국인,39.49,115
서울특별시,중랑구,신내1동,내국인,39.38,116
서울특별시,노원구,중계본동,내국인,39.36,117
서울특별시,관악구,삼성동,내국인,39.35,118
서울특별시,송파구,송파1동,내국인,39.26,119
서울특별시,송파구,가락본동,내국인,39.18,120
서울특별시,송파구,마천2동,내국인,39.16,121
서울특별시,광진구,중곡3동,내국인,38.98,122
서울특별시,은평구,구산동,내국인,38.95,123
서울특별시,도봉구,창2동,내국인,38.89,124
서울특별시,양천구,신정1동,내국인,38.79,125
서울특별시,동대문구,회기동,내국인,38.71,126
서울특별시,중랑구,묵1동,내국인,38.67,127
서울특별시,마포구,연남동,내국인,38.66,128
서울특별시,강북구,수유1동,내국인,38.66,129
서울특별시,구로구,오류1동,내국인,38.56,130
서울특별시,도봉구,방학1동,내국인,38.53,131
서울특별시,중랑구,상봉1동,내국인,38.49,132
서울특별시,성북구,삼선동,내국인,38.47,133
서울특별시,마포구,합정동,내국인,38.46,134
서울특별시,구로구,개봉1동,내국인,38.45,135
서울특별시,영등포구,도림동,내국인,38.4,136
서울특별시,중랑구,면목7동,내국인,38.39,137
서울특별시,중랑구,중화2동,내국인,38.35,138
서울특별시,강남구,논현1동,내국인,38.31,139
서울특별시,성북구,장위1동,내국인,38.31,140
서울특별시,강동구,암사1동,내국인,38.3,141
서울특별시,중구,황학동,내국인,38.27,142
서울특별시,강동구,명일2동,내국인,38.22,143
서울특별시,구로구,개봉2동,내국인,38.21,144
서울특별시,종로구,혜화동,내국인,38.2,145
서울특별시,강북구,미아동,내국인,38.18,146
서울특별시,광진구,자양1동,내국인,38.07,147
서울특별시,송파구,송파2동,내국인,38.01,148
서울특별시,동대문구,장안2동,내국인,37.99,149
서울특별시,광진구,중곡1동,내국인,37.97,150
서울특별시,강북구,수유2동,내국인,37.97,151
서울특별시,중랑구,망우3동,내국인,37.97,152
서울특별시,중구,청구동,내국인,37.92,153
서울특별시,서대문구,홍제3동,내국인,37.85,154
서울특별시,영등포구,양평1동,내국인,37.81,155
서울특별시,광진구,구의1동,내국인,37.79,156
서울특별시,종로구,창신3동,내국인,37.73,157
서울특별시,강북구,번1동,내국인,37.72,158
서울특별시,금천구,시흥2동,내국인,37.7,159
서울특별시,도봉구,방학3동,내국인,37.6,160
서울특별시,구로구,오류2동,내국인,37.54,161
서울특별시,중랑구,면목3.8동,내국인,37.54,162
서울특별시,동대문구,이문2동,내국인,37.54,163
서울특별시,금천구,독산3동,내국인,37.53,164
서울특별시,중랑구,면목4동,내국인,37.5,165
서울특별시,도봉구,쌍문4동,내국인,37.48,166
서울특별시,영등포구,문래동,내국인,37.33,167
서울특별시,양천구,신월7동,내국인,37.33,168
서울특별시,노원구,상계8동,내국인,37.33,169
서울특별시,중랑구,면목2동,내국인,37.32,170
서울특별시,은평구,불광1동,내국인,37.31,171
서울특별시,성동구,행당1동,내국인,37.28,172
서울특별시,도봉구,창3동,내국인,37.28,173
서울특별시,영등포구,당산1동,내국인,37.24,174
서울특별시,강동구,길동,내국인,37.21,175
서울특별시,성북구,종암동,내국인,37.13,176
서울특별시,동대문구,전농1동,내국인,37.1,177
서울특별시,중랑구,중화1동,내국인,36.99,178
서울특별시,금천구,시흥5동,내국인,36.98,179
서울특별시,성동구,용답동,내국인,36.97,180
서울특별시,송파구,잠실2동,내국인,36.94,181
서울특별시,마포구,망원1동,내국인,36.94,182
서울특별시,은평구,녹번동,내국인,36.94,183
서울특별시,성북구,보문동,내국인,36.91,184
서울특별시,강서구,방화1동,내국인,36.91,185
서울특별시,성북구,정릉4동,내국인,36.87,186
서울특별시,도봉구,쌍문2동,내국인,36.83,187
서울특별시,송파구,가락1동,내국인,36.78,188
서울특별시,용산구,용산2가동,내국인,36.78,189
서울특별시,마포구,성산1동,내국인,36.77,190
서울특별시,성북구,장위3동,내국인,36.77,191
서울특별시,노원구,중계1동,내국인,36.69,192
서울특별시,서대문구,남가좌1동,내국인,36.68,193
서울특별시,강남구,개포2동,내국인,36.64,194
서울특별시,강북구,인수동,내국인,36.6,195
서울특별시,동대문구,장안1동,내국인,36.59,196
서울특별시,마포구,도화동,내국인,36.57,197
서울특별시,구로구,수궁동,내국인,36.55,198
서울특별시,중랑구,묵2동,내국인,36.51,199
서울특별시,서대문구,신촌동,내국인,36.5,200
서울특별시,구로구,구로3동,내국인,36.49,201
서울특별시,양천구,신월3동,내국인,36.48,202
서울특별시,양천구,신월1동,내국인,36.47,203
서울특별시,양천구,신월6동,내국인,36.47,204
서울특별시,영등포구,당산2동,내국인,36.39,205
서울특별시,송파구,오금동,내국인,36.35,206
서울특별시,서초구,서초4동,내국인,36.29,207
서울특별시,구로구,구로4동,내국인,36.29,208
서울특별시,마포구,공덕동,내국인,36.27,209
서울특별시,양천구,신월5동,내국인,36.22,210
서울특별시,성북구,월곡2동,내국인,36.2,211
서울특별시,영등포구,대림3동,내국인,36.13,212
서울특별시,광진구,군자동,내국인,36.12,213
서울특별시,도봉구,창5동,내국인,36.01,214
서울특별시,성북구,돈암1동,내국인,36,215
서울특별시,성북구,정릉2동,내국인,35.98,216
서울특별시,성북구,장위2동,내국인,35.95,217
서울특별시,성북구,정릉3동,내국인,35.94,218
서울특별시,영등포구,대림2동,내국인,35.87,219
서울특별시,송파구,잠실7동,내국인,35.87,220
서울특별시,동대문구,이문1동,내국인,35.86,221
서울특별시,노원구,공릉1동,내국인,35.85,222
서울특별시,서초구,방배2동,내국인,35.82,223
서울특별시,강북구,번2동,내국인,35.76,224
서울특별시,동작구,신대방1동,내국인,35.72,225
서울특별시,마포구,대흥동,내국인,35.71,226
서울특별시,용산구,한남동,내국인,35.68,227
서울특별시,서대문구,홍제2동,내국인,35.65,228
서울특별시,성북구,안암동,내국인,35.6,229
서울특별시,양천구,목2동,내국인,35.57,230
서울특별시,관악구,신사동,내국인,35.55,231
서울특별시,동작구,흑석동,내국인,35.52,232
서울특별시,영등포구,대림1동,내국인,35.51,233
서울특별시,마포구,염리동,내국인,35.5,234
서울특별시,서초구,반포1동,내국인,35.48,235
서울특별시,노원구,중계4동,내국인,35.48,236
서울특별시,마포구,성산2동,내국인,35.47,237
서울특별시,마포구,망원2동,내국인,35.44,238
서울특별시,도봉구,방학2동,내국인,35.41,239
서울특별시,강남구,역삼1동,내국인,35.39,240
서울특별시,동대문구,휘경2동,내국인,35.39,241
서울특별시,마포구,신수동,내국인,35.39,242
서울특별시,중랑구,신내2동,내국인,35.34,243
서울특별시,중랑구,면목5동,내국인,35.3,244
서울특별시,노원구,상계5동,내국인,35.27,245
서울특별시,강서구,화곡8동,내국인,35.24,246
서울특별시,마포구,용강동,내국인,35.15,247
서울특별시,용산구,이태원2동,내국인,35.13,248
서울특별시,마포구,아현동,내국인,35.12,249
서울특별시,강동구,둔촌1동,내국인,35.12,250
서울특별시,영등포구,영등포동,내국인,35.11,251
서울특별시,성동구,마장동,내국인,35.1,252
서울특별시,동대문구,답십리1동,내국인,35.08,253
서울특별시,강북구,번3동,내국인,35.07,254
서울특별시,구로구,구로5동,내국인,35.03,255
서울특별시,성동구,사근동,내국인,35.02,256
서울특별시,성북구,정릉1동,내국인,34.99,257
서울특별시,동대문구,전농2동,내국인,34.89,258
서울특별시,광진구,자양4동,내국인,34.88,259
서울특별시,양천구,목1동,내국인,34.79,260
서울특별시,성동구,응봉동,내국인,34.79,261
서울특별시,종로구,숭인1동,내국인,34.72,262
서울특별시,동작구,사당2동,내국인,34.66,263
서울특별시,도봉구,쌍문1동,내국인,34.64,264
서울특별시,금천구,시흥3동,내국인,34.63,265
서울특별시,양천구,신정7동,내국인,34.62,266
서울특별시,금천구,독산1동,내국인,34.57,267
서울특별시,강서구,방화3동,내국인,34.5,268
서울특별시,영등포구,양평2동,내국인,34.49,269
서울특별시,관악구,조원동,내국인,34.44,270
서울특별시,중구,약수동,내국인,34.43,271
서울특별시,영등포구,영등포본동,내국인,34.39,272
서울특별시,서대문구,연희동,내국인,34.35,273
서울특별시,성북구,월곡1동,내국인,34.34,274
서울특별시,노원구,하계2동,내국인,34.3,275
서울특별시,동작구,노량진2동,내국인,34.29,276
서울특별시,강남구,압구정동,내국인,34.27,277
서울특별시,강남구,대치4동,내국인,34.26,278
서울특별시,성동구,옥수동,내국인,34.26,279
서울특별시,용산구,보광동,내국인,34.2,280
서울특별시,중랑구,망우본동,내국인,34.19,281
서울특별시,강서구,염창동,내국인,34.19,282
서울특별시,서대문구,홍제1동,내국인,34.19,283
서울특별시,서초구,잠원동,내국인,34.15,284
서울특별시,중구,다산동,내국인,34.15,285
서울특별시,은평구,수색동,내국인,34.15,286
서울특별시,용산구,이촌1동,내국인,34.07,287
서울특별시,강북구,송천동,내국인,34.05,288
서울특별시,노원구,월계1동,내국인,34.02,289
서울특별시,송파구,오륜동,내국인,33.98,290
서울특별시,성북구,성북동,내국인,33.98,291
서울특별시,양천구,목5동,내국인,33.98,292
서울특별시,양천구,신정3동,내국인,33.98,293
서울특별시,서초구,반포3동,내국인,33.97,294
서울특별시,서초구,반포2동,내국인,33.91,295
서울특별시,성동구,금호4가동,내국인,33.86,296
서울특별시,동작구,대방동,내국인,33.84,297
서울특별시,동작구,노량진1동,내국인,33.83,298
서울특별시,광진구,중곡4동,내국인,33.81,299
서울특별시,서초구,서초2동,내국인,33.77,300
서울특별시,강서구,발산1동,내국인,33.71,301
서울특별시,마포구,상암동,내국인,33.68,302
서울특별시,용산구,원효로2동,내국인,33.66,303
서울특별시,광진구,자양2동,내국인,33.63,304
서울특별시,성동구,성수1가1동,내국인,33.61,305
서울특별시,광진구,구의2동,내국인,33.58,306
서울특별시,중구,광희동,내국인,33.56,307
